agent_id,day,from,to
15211,34,momentum,risk_averse
15211,35,risk_averse,contrarian
15211,36,contrarian,momentum
15211,37,momentum,risk_averse
15211,38,risk_averse,momentum
15211,39,momentum,mean_reversion
15211,40,mean_reversion,risk_averse
15211,42,risk_averse,mean_reversion
15211,43,mean_reversion,momentum
15211,44,momentum,mean_reversion
15211,45,mean_reversion,arbitrage
15211,46,arbitrage,risk_averse
15211,50,risk_averse,momentum
15211,51,momentum,risk_averse
15211,52,risk_averse,momentum
15211,53,momentum,contrarian
15211,54,contrarian,arbitrage
15211,55,arbitrage,momentum
15211,56,momentum,mean_reversion
15211,57,mean_reversion,contrarian
15211,58,contrarian,mean_reversion
15211,59,mean_reversion,contrarian
15211,60,contrarian,mean_reversion
15211,61,mean_reversion,momentum
15211,65,momentum,contrarian
15211,78,contrarian,arbitrage
15211,79,arbitrage,contrarian
15211,80,contrarian,risk_averse
15211,81,risk_averse,contrarian
15211,82,contrarian,arbitrage
15211,83,arbitrage,risk_averse
15211,85,risk_averse,mean_reversion
15211,86,mean_reversion,arbitrage
15211,87,arbitrage,contrarian
15211,88,contrarian,risk_averse
15211,89,risk_averse,contrarian
15211,93,contrarian,risk_averse
15211,94,risk_averse,contrarian
15928,10,momentum,mean_reversion
15928,22,mean_reversion,arbitrage
15928,23,arbitrage,contrarian
15928,24,contrarian,momentum
15928,25,momentum,arbitrage
15928,26,arbitrage,risk_averse
15928,27,risk_averse,contrarian
15928,28,contrarian,arbitrage
15928,29,arbitrage,contrarian
15928,30,contrarian,arbitrage
15928,38,arbitrage,mean_reversion
15928,39,mean_reversion,arbitrage
15928,40,arbitrage,momentum
15928,41,momentum,mean_reversion
15928,42,mean_reversion,arbitrage
15928,43,arbitrage,contrarian
15928,44,contrarian,momentum
15928,45,momentum,arbitrage
15928,53,arbitrage,risk_averse
15928,54,risk_averse,momentum
15928,55,momentum,risk_averse
15928,56,risk_averse,contrarian
15928,57,contrarian,risk_averse
15928,58,risk_averse,momentum
15928,59,momentum,risk_averse
15928,60,risk_averse,momentum
15928,61,momentum,arbitrage
15928,62,arbitrage,risk_averse
15928,77,risk_averse,contrarian
15928,78,contrarian,arbitrage
15928,79,arbitrage,mean_reversion
15928,80,mean_reversion,momentum
15928,81,momentum,arbitrage
15928,82,arbitrage,mean_reversion
15928,85,mean_reversion,risk_averse
15928,86,risk_averse,arbitrage
15928,87,arbitrage,mean_reversion
15928,88,mean_reversion,risk_averse
15928,89,risk_averse,mean_reversion
15928,90,mean_reversion,momentum
15928,91,momentum,contrarian
15928,92,contrarian,risk_averse
15928,93,risk_averse,momentum
15928,94,momentum,arbitrage
15928,95,arbitrage,mean_reversion
15928,96,mean_reversion,momentum
15928,97,momentum,mean_reversion
15928,98,mean_reversion,momentum
15928,99,momentum,contrarian
15363,10,momentum,mean_reversion
15363,12,mean_reversion,arbitrage
15363,23,arbitrage,contrarian
15363,24,contrarian,mean_reversion
15363,25,mean_reversion,momentum
15363,26,momentum,arbitrage
15363,27,arbitrage,mean_reversion
15363,28,mean_reversion,contrarian
15363,29,contrarian,risk_averse
15363,30,risk_averse,arbitrage
15363,33,arbitrage,mean_reversion
15363,34,mean_reversion,contrarian
15363,35,contrarian,risk_averse
15363,36,risk_averse,contrarian
15363,37,contrarian,arbitrage
15363,38,arbitrage,contrarian
15363,39,contrarian,risk_averse
15363,40,risk_averse,arbitrage
15363,41,arbitrage,mean_reversion
15363,44,mean_reversion,momentum
15363,53,momentum,mean_reversion
15363,54,mean_reversion,risk_averse
15363,55,risk_averse,momentum
15363,56,momentum,contrarian
15363,57,contrarian,mean_reversion
15363,58,mean_reversion,momentum
15363,59,momentum,arbitrage
15363,60,arbitrage,risk_averse
15363,61,risk_averse,mean_reversion
15363,62,mean_reversion,contrarian
15363,64,contrarian,mean_reversion
15363,65,mean_reversion,risk_averse
15363,66,risk_averse,momentum
15363,67,momentum,contrarian
15363,75,contrarian,arbitrage
15363,76,arbitrage,contrarian
15363,78,contrarian,arbitrage
15363,79,arbitrage,contrarian
15363,80,contrarian,momentum
15363,81,momentum,arbitrage
15363,82,arbitrage,contrarian
15363,83,contrarian,mean_reversion
15363,84,mean_reversion,contrarian
15363,85,contrarian,risk_averse
15363,86,risk_averse,arbitrage
15363,87,arbitrage,momentum
15363,88,momentum,risk_averse
15374,10,momentum,arbitrage
15374,11,arbitrage,momentum
15374,12,momentum,contrarian
15374,23,contrarian,arbitrage
15374,24,arbitrage,risk_averse
15374,25,risk_averse,momentum
15374,26,momentum,arbitrage
15374,27,arbitrage,mean_reversion
15374,28,mean_reversion,arbitrage
15374,29,arbitrage,momentum
15374,30,momentum,mean_reversion
15374,33,mean_reversion,momentum
15374,36,momentum,risk_averse
15374,37,risk_averse,contrarian
15374,38,contrarian,risk_averse
15374,39,risk_averse,contrarian
15374,40,contrarian,risk_averse
15374,42,risk_averse,contrarian
15374,43,contrarian,mean_reversion
15374,44,mean_reversion,risk_averse
15374,45,risk_averse,arbitrage
15374,53,arbitrage,momentum
15374,54,momentum,mean_reversion
15374,55,mean_reversion,risk_averse
15374,56,risk_averse,arbitrage
15374,57,arbitrage,momentum
15374,58,momentum,arbitrage
15374,59,arbitrage,mean_reversion
15374,60,mean_reversion,arbitrage
15374,61,arbitrage,mean_reversion
15374,62,mean_reversion,contrarian
15374,64,contrarian,mean_reversion
15374,65,mean_reversion,arbitrage
15374,66,arbitrage,contrarian
15374,67,contrarian,risk_averse
15374,68,risk_averse,momentum
15374,78,momentum,mean_reversion
15374,79,mean_reversion,contrarian
15374,80,contrarian,mean_reversion
15374,81,mean_reversion,risk_averse
15374,82,risk_averse,mean_reversion
15374,83,mean_reversion,risk_averse
15374,84,risk_averse,momentum
15374,85,momentum,risk_averse
15374,86,risk_averse,contrarian
15374,87,contrarian,arbitrage
15374,88,arbitrage,contrarian
15374,89,contrarian,risk_averse
15374,90,risk_averse,arbitrage
15374,92,arbitrage,momentum
15374,93,momentum,mean_reversion
15374,94,mean_reversion,contrarian
15374,95,contrarian,arbitrage
15374,96,arbitrage,contrarian
15374,97,contrarian,momentum
15374,98,momentum,arbitrage
15374,99,arbitrage,risk_averse
15558,10,momentum,mean_reversion
15558,23,mean_reversion,risk_averse
15558,27,risk_averse,mean_reversion
15558,28,mean_reversion,contrarian
15558,29,contrarian,risk_averse
15558,30,risk_averse,arbitrage
15558,31,arbitrage,momentum
15558,32,momentum,contrarian
15558,33,contrarian,risk_averse
15558,34,risk_averse,mean_reversion
15558,35,mean_reversion,risk_averse
15558,36,risk_averse,contrarian
15558,37,contrarian,risk_averse
15558,39,risk_averse,momentum
15558,51,momentum,risk_averse
15558,52,risk_averse,momentum
15558,53,momentum,arbitrage
15558,54,arbitrage,mean_reversion
15558,55,mean_reversion,momentum
15558,56,momentum,arbitrage
15558,57,arbitrage,risk_averse
15558,58,risk_averse,contrarian
15558,59,contrarian,risk_averse
15558,60,risk_averse,mean_reversion
15558,61,mean_reversion,momentum
15558,62,momentum,risk_averse
15558,78,risk_averse,momentum
15558,79,momentum,mean_reversion
15558,80,mean_reversion,contrarian
15558,81,contrarian,arbitrage
15558,82,arbitrage,momentum
15558,83,momentum,contrarian
15558,84,contrarian,arbitrage
15558,85,arbitrage,risk_averse
15558,86,risk_averse,contrarian
15558,87,contrarian,risk_averse
15558,88,risk_averse,contrarian
15558,89,contrarian,risk_averse
15558,90,risk_averse,arbitrage
15558,91,arbitrage,risk_averse
15558,92,risk_averse,mean_reversion
15558,93,mean_reversion,contrarian
15558,94,contrarian,risk_averse
15558,95,risk_averse,contrarian
15558,98,contrarian,mean_reversion
15580,10,momentum,mean_reversion
15580,11,mean_reversion,risk_averse
15580,20,risk_averse,mean_reversion
15580,22,mean_reversion,arbitrage
15580,23,arbitrage,mean_reversion
15580,24,mean_reversion,momentum
15580,25,momentum,arbitrage
15580,27,arbitrage,momentum
15580,28,momentum,risk_averse
15580,29,risk_averse,contrarian
15580,30,contrarian,momentum
15580,31,momentum,contrarian
15580,32,contrarian,arbitrage
15580,33,arbitrage,mean_reversion
15580,34,mean_reversion,momentum
15580,35,momentum,risk_averse
15580,36,risk_averse,contrarian
15580,37,contrarian,risk_averse
15580,38,risk_averse,contrarian
15580,39,contrarian,momentum
15580,40,momentum,contrarian
15580,43,contrarian,arbitrage
15580,44,arbitrage,contrarian
15580,59,contrarian,arbitrage
15580,62,arbitrage,mean_reversion
15580,64,mean_reversion,arbitrage
15580,65,arbitrage,risk_averse
15580,77,risk_averse,mean_reversion
15580,78,mean_reversion,contrarian
15580,79,contrarian,mean_reversion
15580,80,mean_reversion,risk_averse
15580,81,risk_averse,momentum
15580,82,momentum,contrarian
15580,83,contrarian,momentum
15580,84,momentum,contrarian
15580,85,contrarian,risk_averse
15580,86,risk_averse,contrarian
15580,87,contrarian,mean_reversion
15580,88,mean_reversion,contrarian
15580,99,contrarian,momentum
15568,10,momentum,contrarian
15568,23,contrarian,mean_reversion
15568,25,mean_reversion,contrarian
15568,26,contrarian,risk_averse
15568,27,risk_averse,mean_reversion
15568,28,mean_reversion,momentum
15568,29,momentum,risk_averse
15568,30,risk_averse,arbitrage
15568,31,arbitrage,momentum
15568,32,momentum,risk_averse
15568,33,risk_averse,momentum
15568,34,momentum,risk_averse
15568,35,risk_averse,arbitrage
15568,36,arbitrage,momentum
15568,37,momentum,arbitrage
15568,38,arbitrage,momentum
15568,39,momentum,risk_averse
15568,40,risk_averse,contrarian
15568,41,contrarian,mean_reversion
15568,42,mean_reversion,momentum
15568,43,momentum,risk_averse
15568,44,risk_averse,mean_reversion
15568,45,mean_reversion,contrarian
15568,46,contrarian,momentum
15568,47,momentum,contrarian
15568,49,contrarian,momentum
15568,50,momentum,risk_averse
15568,51,risk_averse,arbitrage
15568,52,arbitrage,risk_averse
15568,53,risk_averse,momentum
15568,78,momentum,arbitrage
15568,79,arbitrage,risk_averse
15568,80,risk_averse,momentum
15568,81,momentum,arbitrage
15568,82,arbitrage,contrarian
15568,83,contrarian,arbitrage
15568,84,arbitrage,contrarian
15568,85,contrarian,momentum
15568,86,momentum,contrarian
15568,87,contrarian,mean_reversion
15568,88,mean_reversion,contrarian
15615,10,momentum,contrarian
15615,22,contrarian,risk_averse
15615,23,risk_averse,momentum
15615,24,momentum,contrarian
15615,25,contrarian,mean_reversion
15615,29,mean_reversion,momentum
15615,30,momentum,mean_reversion
15615,34,mean_reversion,risk_averse
15615,35,risk_averse,momentum
15615,36,momentum,contrarian
15615,37,contrarian,momentum
15615,38,momentum,mean_reversion
15615,39,mean_reversion,momentum
15615,40,momentum,risk_averse
15615,41,risk_averse,contrarian
15615,42,contrarian,mean_reversion
15615,43,mean_reversion,momentum
15615,44,momentum,risk_averse
15615,45,risk_averse,arbitrage
15615,46,arbitrage,momentum
15615,53,momentum,arbitrage
15615,54,arbitrage,risk_averse
15615,55,risk_averse,arbitrage
15615,56,arbitrage,momentum
15615,57,momentum,arbitrage
15615,58,arbitrage,mean_reversion
15615,59,mean_reversion,risk_averse
15615,60,risk_averse,contrarian
15615,61,contrarian,mean_reversion
15615,62,mean_reversion,arbitrage
15615,78,arbitrage,contrarian
15615,79,contrarian,mean_reversion
15615,80,mean_reversion,contrarian
15615,81,contrarian,momentum
15615,82,momentum,arbitrage
15615,83,arbitrage,contrarian
15615,84,contrarian,momentum
15615,85,momentum,contrarian
15615,86,contrarian,risk_averse
15615,87,risk_averse,contrarian
15615,88,contrarian,mean_reversion
15615,89,mean_reversion,risk_averse
15615,90,risk_averse,momentum
15615,91,momentum,arbitrage
15615,92,arbitrage,momentum
15615,93,momentum,risk_averse
15615,94,risk_averse,arbitrage
15615,95,arbitrage,risk_averse
15611,10,momentum,contrarian
15611,23,contrarian,arbitrage
15611,25,arbitrage,momentum
15611,27,momentum,arbitrage
15611,29,arbitrage,mean_reversion
15611,30,mean_reversion,arbitrage
15611,31,arbitrage,momentum
15611,32,momentum,mean_reversion
15611,33,mean_reversion,risk_averse
15611,34,risk_averse,mean_reversion
15611,35,mean_reversion,risk_averse
15611,36,risk_averse,contrarian
15611,37,contrarian,momentum
15611,38,momentum,risk_averse
15611,39,risk_averse,momentum
15611,40,momentum,arbitrage
15611,51,arbitrage,risk_averse
15611,52,risk_averse,arbitrage
15611,53,arbitrage,contrarian
15611,59,contrarian,mean_reversion
15611,60,mean_reversion,momentum
15611,65,momentum,arbitrage
15611,66,arbitrage,risk_averse
15611,78,risk_averse,contrarian
15611,79,contrarian,arbitrage
15611,80,arbitrage,momentum
15611,81,momentum,mean_reversion
15611,82,mean_reversion,contrarian
15611,83,contrarian,risk_averse
15611,84,risk_averse,mean_reversion
15611,85,mean_reversion,risk_averse
15611,86,risk_averse,mean_reversion
15611,87,mean_reversion,risk_averse
15611,88,risk_averse,contrarian
15611,99,contrarian,risk_averse
15607,10,momentum,arbitrage
15607,12,arbitrage,mean_reversion
15607,23,mean_reversion,risk_averse
15607,26,risk_averse,arbitrage
15607,27,arbitrage,contrarian
15607,28,contrarian,risk_averse
15607,29,risk_averse,mean_reversion
15607,30,mean_reversion,risk_averse
15607,39,risk_averse,contrarian
15607,42,contrarian,mean_reversion
15607,43,mean_reversion,risk_averse
15607,44,risk_averse,arbitrage
15607,45,arbitrage,mean_reversion
15607,46,mean_reversion,momentum
15607,47,momentum,mean_reversion
15607,49,mean_reversion,contrarian
15607,50,contrarian,momentum
15607,51,momentum,mean_reversion
15607,52,mean_reversion,risk_averse
15607,53,risk_averse,arbitrage
15607,54,arbitrage,momentum
15607,55,momentum,mean_reversion
15607,56,mean_reversion,risk_averse
15607,57,risk_averse,mean_reversion
15607,58,mean_reversion,momentum
15607,59,momentum,mean_reversion
15607,60,mean_reversion,risk_averse
15607,61,risk_averse,arbitrage
15607,62,arbitrage,risk_averse
15607,79,risk_averse,momentum
15607,80,momentum,mean_reversion
15607,81,mean_reversion,momentum
15607,82,momentum,arbitrage
15607,85,arbitrage,mean_reversion
15607,86,mean_reversion,contrarian
15607,87,contrarian,momentum
15607,88,momentum,risk_averse
15607,89,risk_averse,arbitrage
15607,90,arbitrage,contrarian
15607,92,contrarian,mean_reversion
15607,93,mean_reversion,arbitrage
15607,94,arbitrage,risk_averse
14863,10,momentum,mean_reversion
14863,11,mean_reversion,arbitrage
14863,22,arbitrage,contrarian
14863,23,contrarian,arbitrage
14863,24,arbitrage,risk_averse
14863,25,risk_averse,contrarian
14863,26,contrarian,momentum
14863,27,momentum,mean_reversion
14863,28,mean_reversion,risk_averse
14863,29,risk_averse,momentum
14863,30,momentum,risk_averse
14863,31,risk_averse,arbitrage
14863,32,arbitrage,momentum
14863,33,momentum,contrarian
14863,34,contrarian,mean_reversion
14863,35,mean_reversion,momentum
14863,36,momentum,mean_reversion
14863,37,mean_reversion,risk_averse
14863,38,risk_averse,arbitrage
14863,39,arbitrage,contrarian
14863,40,contrarian,risk_averse
14863,41,risk_averse,momentum
14863,42,momentum,risk_averse
14863,43,risk_averse,arbitrage
14863,44,arbitrage,contrarian
14863,45,contrarian,mean_reversion
14863,46,mean_reversion,momentum
14863,53,momentum,mean_reversion
14863,54,mean_reversion,risk_averse
14863,55,risk_averse,contrarian
14863,56,contrarian,momentum
14863,57,momentum,mean_reversion
14863,58,mean_reversion,risk_averse
14863,59,risk_averse,contrarian
14863,60,contrarian,momentum
14863,61,momentum,risk_averse
14863,62,risk_averse,contrarian
14863,67,contrarian,momentum
14863,78,momentum,mean_reversion
14863,79,mean_reversion,arbitrage
14863,80,arbitrage,momentum
14863,81,momentum,mean_reversion
14863,82,mean_reversion,risk_averse
14863,83,risk_averse,contrarian
14863,84,contrarian,risk_averse
14863,85,risk_averse,contrarian
14863,86,contrarian,arbitrage
14863,87,arbitrage,momentum
14863,88,momentum,contrarian
14863,89,contrarian,risk_averse
14863,90,risk_averse,momentum
14863,91,momentum,arbitrage
14863,92,arbitrage,mean_reversion
14863,93,mean_reversion,momentum
14863,94,momentum,arbitrage
14863,95,arbitrage,risk_averse
14863,96,risk_averse,mean_reversion
14863,97,mean_reversion,arbitrage
14863,98,arbitrage,mean_reversion
14863,99,mean_reversion,arbitrage
15885,10,momentum,mean_reversion
15885,23,mean_reversion,contrarian
15885,24,contrarian,momentum
15885,25,momentum,contrarian
15885,26,contrarian,arbitrage
15885,27,arbitrage,mean_reversion
15885,28,mean_reversion,arbitrage
15885,29,arbitrage,risk_averse
15885,30,risk_averse,arbitrage
15885,31,arbitrage,mean_reversion
15885,32,mean_reversion,risk_averse
15885,33,risk_averse,contrarian
15885,34,contrarian,momentum
15885,35,momentum,contrarian
15885,36,contrarian,mean_reversion
15885,37,mean_reversion,risk_averse
15885,38,risk_averse,momentum
15885,39,momentum,contrarian
15885,40,contrarian,risk_averse
15885,42,risk_averse,momentum
15885,43,momentum,risk_averse
15885,44,risk_averse,contrarian
15885,46,contrarian,arbitrage
15885,49,arbitrage,contrarian
15885,50,contrarian,arbitrage
15885,52,arbitrage,contrarian
15885,53,contrarian,momentum
15885,54,momentum,contrarian
15885,61,contrarian,momentum
15885,65,momentum,contrarian
15885,66,contrarian,mean_reversion
15885,79,mean_reversion,contrarian
15885,80,contrarian,risk_averse
15885,81,risk_averse,mean_reversion
15885,82,mean_reversion,contrarian
15885,83,contrarian,arbitrage
15885,84,arbitrage,momentum
15885,85,momentum,arbitrage
15885,86,arbitrage,mean_reversion
15885,87,mean_reversion,momentum
15885,88,momentum,arbitrage
15885,89,arbitrage,momentum
15885,90,momentum,contrarian
15885,91,contrarian,mean_reversion
15885,92,mean_reversion,arbitrage
15885,93,arbitrage,contrarian
15885,94,contrarian,mean_reversion
15885,95,mean_reversion,momentum
15885,96,momentum,arbitrage
15885,97,arbitrage,momentum
15885,98,momentum,arbitrage
